"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.11.11_09:3",5.5438 ,6.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_09:4",5.5000 ,6.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_09:5",5.6736 ,6.4792 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:0",5.7812 ,6.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:1",5.8688 ,6.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:2",5.9931 ,6.5486 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:3",5.9250 ,6.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:4",6.1063 ,6.5938 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_10:5",6.1875 ,6.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:0",6.3125 ,6.6806 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:1",6.4250 ,6.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:2",6.5187 ,6.7375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:3",6.6319 ,6.7500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:4",6.7875 ,6.8000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_11:5",7.0687 ,6.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:0",7.4236 ,6.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:1",8.0312 ,6.8937 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:2",8.9250 ,6.9500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:3",9.6937 ,7.0187 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:4",10.2847 ,7.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_12:5",10.5938 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:0",10.2063 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:1",9.6597 ,7.2431 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:2",9.1250 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:3",8.7063 ,7.2875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:4",8.4444 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_13:5",8.3750 ,7.3187 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:0",8.1125 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:1",7.9938 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:2",7.9722 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:3",7.8625 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:4",7.7125 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_14:5",7.6736 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:0",7.6688 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:1",7.5625 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:2",7.5417 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:3",7.5000 ,7.4000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:4",7.4500 ,7.4313 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_15:5",7.3312 ,7.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:0",7.2222 ,7.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:1",7.1750 ,7.4125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:2",7.1125 ,7.4000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:3",7.0278 ,7.3889 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:4",6.9437 ,7.3812 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_16:5",6.8563 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:0",6.7562 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:1",6.6250 ,7.3563 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:2",6.5625 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:3",6.5000 ,7.3063 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:4",6.4236 ,7.2569 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_17:5",6.3500 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:0",6.2875 ,7.2250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:1",6.2292 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:2",6.1562 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:3",6.1063 ,7.1312 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:4",6.0375 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_18:5",5.9931 ,7.0694 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:0",5.9562 ,7.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:1",5.8875 ,7.0187 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:2",5.8333 ,7.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:3",5.8125 ,6.9750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:4",5.7313 ,6.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_19:5",5.6875 ,6.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:0",5.6188 ,6.9000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:1",5.5625 ,6.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:2",5.5250 ,6.8375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:3",5.4722 ,6.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:4",5.4188 ,6.7687 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_20:5",5.3250 ,6.7500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:0",5.2500 ,6.7153 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:1",5.2500 ,6.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:2",5.1937 ,6.6500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:3",5.1319 ,6.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:4",5.0687 ,6.5687 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_21:5",5.0000 ,6.5438 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:0",4.9000 ,6.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:1",4.8403 ,6.4653 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:2",4.7938 ,6.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:3",4.7250 ,6.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:4",4.7431 ,6.3403 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_22:5",4.7062 ,6.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:0",4.6813 ,6.2938 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:1",4.6042 ,6.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:2",4.5375 ,6.2125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:3",4.5375 ,6.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:4",4.5062 ,6.1437 , , , , , , , , , , , , , , , , , , , , 
"2018.11.11_23:5",4.5000 ,6.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:0",4.4313 ,6.1000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:1",4.3812 ,6.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:2",4.3750 ,6.0278 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:3",4.3563 ,6.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:4",4.3312 ,5.9813 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_00:5",4.3056 ,5.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:0",4.2500 ,5.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:1",4.2250 ,5.9062 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:2",4.1875 ,5.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:3",4.1875 ,5.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:4",4.1312 ,5.8438 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_01:5",4.1188 ,5.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:0",4.0833 ,5.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:1",4.0812 ,5.7812 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:2",4.0563 ,5.7500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:3",4.0000 ,5.7500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:4",4.0000 ,5.7188 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_02:5",3.9375 ,5.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:0",3.9167 ,5.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:1",3.8750 ,5.6625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:2",3.9062 ,5.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:3",3.8750 ,5.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:4",3.8813 ,5.6063 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_03:5",3.9062 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:0",3.8750 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:1",3.8264 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:2",3.8125 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:3",3.8687 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:4",3.8333 ,5.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_04:5",3.8125 ,5.5125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:0",3.8250 ,5.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:1",3.8472 ,5.4931 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:2",3.8062 ,5.4938 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:3",3.7500 ,5.4813 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:4",3.7500 ,5.4437 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_05:5",3.7153 ,5.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:0",3.6875 ,5.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:1",3.6875 ,5.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:2",3.6875 ,5.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:3",3.6250 ,5.4000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:4",3.6250 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_06:5",3.6250 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:0",3.6111 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:1",3.6750 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:2",3.6875 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:3",3.7014 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:4",3.7750 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_07:5",3.8125 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:0",3.9097 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:1",4.0625 ,5.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:2",4.1813 ,5.4375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:3",4.2639 ,5.4444 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:4",4.3625 ,5.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_08:5",4.5062 ,5.5375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:0",4.7188 ,5.5938 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:1",4.8611 ,5.6458 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:2",4.9062 ,5.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:3",4.8875 ,5.6937 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:4",5.1319 ,5.7153 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_09:5",5.2562 ,5.7750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:0",5.3750 ,5.8375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:1",5.4931 ,5.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:2",5.5625 ,5.9250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:3",5.6188 ,5.9500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:4",5.7625 ,6.0062 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_10:5",5.8403 ,6.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:0",5.7875 ,6.0938 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:1",5.9562 ,6.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:2",6.0903 ,6.1597 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:3",6.2250 ,6.2188 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:4",6.3625 ,6.2687 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_11:5",6.7000 ,6.3264 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:0",7.0417 ,6.3875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:1",7.6063 ,6.4688 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:2",7.6250 ,6.5500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:3",7.7500 ,6.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:4",7.6000 ,6.6688 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_12:5",7.6937 ,6.6875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:0",7.4861 ,6.7500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:1",7.3812 ,6.7562 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:2",7.2625 ,6.8000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:3",7.2500 ,6.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:4",7.2222 ,6.8194 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_13:5",7.1312 ,6.8688 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:0",7.0875 ,6.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:1",7.1597 ,6.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:2",7.0687 ,6.8875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:3",6.9625 ,6.9188 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:4",6.8611 ,6.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_14:5",6.8375 ,6.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:0",6.8438 ,6.9313 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:1",6.9250 ,6.9375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:2",6.9583 ,6.9444 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:3",6.9250 ,6.9625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:4",6.8750 ,7.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_15:5",6.8819 ,7.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:0",6.9313 ,7.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:1",6.9250 ,7.0375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:2",6.9028 ,7.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:3",6.8750 ,7.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:4",6.8750 ,7.1000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_16:5",6.8125 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:0",6.7708 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:1",6.7625 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:2",6.7500 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:3",6.7361 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:4",6.6875 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_17:5",6.6875 ,7.1375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:0",6.6875 ,7.1667 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:1",6.6875 ,7.1500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:2",6.6875 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:3",6.6500 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:4",6.6736 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_18:5",6.6500 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:0",6.5750 ,7.1562 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:1",6.6250 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:2",6.6250 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:3",6.6250 ,7.1375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:4",6.6312 ,7.1813 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_19:5",6.6389 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:0",6.6562 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:1",6.6875 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:2",6.6806 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:3",6.6875 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:4",6.6875 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_20:5",6.7014 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:0",6.7188 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:1",6.7438 ,7.1937 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:2",6.7500 ,7.2313 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:3",6.7500 ,7.2222 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:4",6.7500 ,7.2125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_21:5",6.7500 ,7.2062 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:0",6.7500 ,7.2222 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:1",6.7500 ,7.2438 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:2",6.8063 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:3",6.8125 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:4",6.8125 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_22:5",6.8688 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:0",6.8750 ,7.2639 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:1",6.8812 ,7.3063 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:2",6.8937 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:3",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:4",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.12_23:5",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:0",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:1",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:2",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:3",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:4",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_00:5",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:0",6.8937 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:1",6.9375 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:2",6.9375 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:3",6.9375 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:4",6.8812 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_01:5",6.8819 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:0",6.8812 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:1",6.8750 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:2",6.9167 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:3",6.9375 ,7.3187 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:4",6.9375 ,7.3438 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_02:5",6.9375 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:0",6.9375 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:1",6.9313 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:2",6.8875 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:3",6.8889 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:4",6.8750 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_03:5",6.8750 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:0",6.8750 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:1",6.8312 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:2",6.8125 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:3",6.8125 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:4",6.8056 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_04:5",6.7562 ,7.3750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:0",6.7438 ,7.3187 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:1",6.7153 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:2",6.6875 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:3",6.6875 ,7.3125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:4",6.6667 ,7.2847 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_05:5",6.6250 ,7.2625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:0",6.6188 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:1",6.5625 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:2",6.5687 ,7.2500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:3",6.5687 ,7.2375 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:4",6.5812 ,7.2062 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_06:5",6.5625 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:0",6.6000 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:1",6.5625 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:2",6.5625 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:3",6.5625 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:4",6.5125 ,7.1875 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_07:5",6.5000 ,7.1667 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:0",6.5000 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:1",6.5000 ,7.1250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:2",6.4875 ,7.1125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:3",6.4583 ,7.0694 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:4",6.4375 ,7.0625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_08:5",6.4375 ,7.0500 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:0",6.4375 ,7.0000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:1",6.4375 ,6.9562 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:2",6.4375 ,6.9250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:3",6.4188 ,6.8750 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:4",6.3750 ,6.8333 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_09:5",6.3750 ,6.8125 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:0",6.3187 ,6.7562 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:1",6.2778 ,6.7222 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:2",6.2313 ,6.6813 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:3",6.1875 ,6.6250 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:4",6.1528 ,6.5903 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_10:5",6.1437 ,6.5625 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_11:0",6.1375 ,6.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_11:1",6.1250 ,6.5000 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_11:2",6.1250 ,6.4688 , , , , , , , , , , , , , , , , , , , , 
"2018.11.13_11:3",6.1250 ,6.4375 , , , , , , , , , , , , , , , , , , , , 
